super_opeid,female,par_mean,k_mean,Web,name,region,state,zip,tier,tier_name,type,iclevel,public,hbcu,flagship,ipeds_enrollment_2013,sticker_price_2013,grad_rate_150_p_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,acc_rate_2013,female_norm,enrollment_norm,price_norm,grad_norm,sat_norm,netprice_norm,acceptance_norm,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5,mr_q0
3446,0.55852485,54342.34053,35558.6872,www.scsu.edu,South Carolina State University,3,SC,29117,5,Selective public,1,1,1,1,0,2937,10088,0.356811146,815,17125,0.4921,30400,0.002748008,0.96262711,0.004122011,0.000274801,6.1855669,29.16053,4.1237111,0,14.432989,26.067747,20.029455,0,0.5079,0.557060587,0.012449909,0.180025649,0.34354952,0.106382979,0.427980055,0.478210147,2.906493935,2.708401575,2.650936435,2.5394349,2.478692905,2.70067528
1522,0.53615957,58751.68073,28999.13037,www.southflorida.edu,South Florida State College,3,FL,33825,7,Nonselective four-year public,1,1,1,0,0,2699,3175,,,4914,,28300,0.015461573,0.1150523,0.1273306,0.003638017,0,11.050724,9.601449,33.152172,35.688404,1.4492754,0,9.057971,,0.534621127,0.011421062,0.041499679,,,0.140770533,,3.279435677,3.12159971,2.998060265,2.9299599,3.05216732,3.097917465
1592,0.52441859,78097.23625,31674.71709,www.sga.edu,South Georgia State College,3,GA,31533,7,Nonselective four-year public,1,1,1,0,0,2579,3690,,,6817,,,0.003157064,0.23362273,0.016574586,0.006314128,0,2.3474178,38.028168,56.80751,0,2.3474178,0.46948355,0,,0.522841206,0.010902316,0.051819493,,,0.185530153,,3.303365392,3.03033931,2.83152117,2.80143025,2.6820752,2.92205263
5617,0.53196347,45436.00521,21867.8724,www.southgatech.edu,South Georgia Technical College,3,GA,31709,9,Two-year (public and private not-for-profit),1,2,1,0,0,1828,2724,0.31509434,,2803,,23300,0.0015163,0.49810463,0.007581501,0,0,36.544849,10.963455,0,0,0.33222592,0,52.15947,,0.53041111,0.007655829,0.032462328,0.300972573,,0.091118638,,3.488314358,3.577915769,3.11942948,2.8848011,3.217017319,3.39852525
13263,0.69961977,60512.43335,30079.43888,www.southhills.edu,South Hills School Of Business & Technology,1,PA,16801,11,Two-year for-profit,3,2,0,0,0,665,16521,0.547038328,,16867,0.036600001,29200,0.001897533,0.001897533,0,0,0,44.148937,11.702127,0,0,44.148933,0,0,0.963399999,0.698623484,0.002628314,0.308933152,0.537698912,,0.421911751,0.961191812,3.244856032,3.11288876,2.99048232,2.79428176,2.68419148,2.97453447
3611,0.48957649,66913.80709,37091.51044,www3.southplainscollege.edu,South Plains College,3,TX,79336,9,Two-year (public and private not-for-profit),1,2,1,0,0,9559,3143,0.230034722,,2609,,30300,0.008022582,0.044124201,0.26771653,0.004902689,4.9504952,14.455446,23.564356,35.643566,1.5841584,7.3267326,0,12.475247,,0.487883543,0.041076053,0.040858448,0.214159149,,0.08655565,,3.127729749,2.83874399,2.77374063,2.63458183,2.66837933,2.81016009
5372,0.53606683,84822.93505,34760.74522,www.spscc.ctc.edu,South Puget Sound Community College,4,WA,98512,9,Two-year (public and private not-for-profit),1,2,1,0,0,4938,4321,0.28540305,,6118,,31600,0.059432689,0.019585771,0.042773526,0.019810896,0,12.167832,14.545455,48.391609,2.3776224,7.8321676,1.8181819,12.867133,,0.53452808,0.021100001,0.06446377,0.270669092,,0.169089284,,3.05453064,2.99933214,2.85904809,2.79852901,2.80318336,2.86813041
9706,0.42214534,77709.30699,37397.15304,www.southseattle.edu,South Seattle Community College,4,WA,98106,7,Nonselective four-year public,1,1,1,0,0,4951,3824,,,5231,,33700,0.13332172,0.074764729,0.029627047,0.019518996,0,19.001919,0.9596929,26.679462,0,14.77927,1.3435701,37.236084,,0.420228741,0.021156199,0.054504649,,,0.14822655,,2.97755204,2.80579711,2.77964341,2.72314751,2.66846005,2.78565238
1769,0.58656073,64299.47123,29891.05858,www.southsuburbancollege.edu,South Suburban College Of Cook County,2,IL,60473,9,Two-year (public and private not-for-profit),1,2,1,0,0,5212,10073,0.215,,3701,,26500,0.011998222,0.49014962,0.083098799,0.004147534,0.44052863,26.138033,27.019089,29.07489,6.1674008,2.7900147,0.58737153,7.7826729,,0.585189455,0.022284472,0.179725072,0.198814433,,0.112240098,,3.231046003,3.21599213,3.02584773,2.86807082,2.84110071,3.0404792
31034,0.52037561,34827.63773,31900.77243,www.southtexascollege.edu,South Texas College,3,TX,78502,7,Nonselective four-year public,1,1,1,0,0,31232,3590,1,,1181,,29100,0.006095945,0.000618429,0.94681507,0,0.34762457,19.351101,35.457706,0.69524908,6.8366165,12.398609,14.252607,10.660487,,0.518784816,0.134765937,0.049815646,1,,0.052968294,,2.98526072,2.9477351,2.92498326,2.90844644,2.81883379,2.95800001
220,0.75649351,58021.65885,30084.83919,,South University,3,TX,75231,10,Four-year for-profit,3,1,0,0,0,10187,16751.674,0.217261555,,24706.732,0.49539688,29800,0.019224169,0.2917954,0.069344319,0.001029866,43.105949,21.19013,21.480406,0,11.175617,3.0478954,0,0,0.50460312,0.75568586,0.043790824,0.313555507,0.201122618,,0.606306614,0.474714356,3.093400181,3.02360714,3.04368107,3.3316759,3.31210981,3.13208847
5707,0.64667392,56660.61266,25661.32905,www.seark.edu,Southeast Arkansas College,3,AR,71603,9,Two-year (public and private not-for-profit),1,2,1,0,0,1601,3070,0.124600639,,4716,,26700,0.004603581,0.39335039,0.009207161,0,0,14.705882,50.367645,15.073529,8.4558821,2.5735295,0,8.8235292,,0.645502026,0.006674534,0.03939564,0.106551168,,0.136113463,,3.454610051,3.272378399,3.239827306,2.92627875,3.12667273,3.240788911
25083,0.45524719,80688.51535,38050.21368,www.southeast.edu,Southeast Community College,2,NE,68510,9,Two-year (public and private not-for-profit),1,2,1,0,0,9751,2689,0.27140411,,5715,,,0.027447268,0.017712276,0.017306652,0.00229854,0,18.452759,19.340521,4.6924539,0.95117313,22.764742,0,33.798351,,0.453440381,0.041906046,0.031760981,0.256381514,,0.1596105,,2.84504348,2.77728104,2.58987449,2.51591624,2.54777371,2.610660315
2501,0.58665735,96913.00429,44309.74846,WWW.SEMO.EDU,Southeast Missouri State University,2,MO,63701,5,Selective public,1,1,1,0,0,10605,7058,0.489090909,1052,9220,0.1454,36000,0.008249549,0.053622067,0.006831658,0.028486723,4.3343654,17.414862,5.9597526,14.164087,9.7523222,15.402476,32.894737,0.077399381,0.8546,0.585286396,0.04559779,0.119309073,0.478556701,0.394528875,0.242050052,0.845827587,2.98098059,2.67191665,2.56521201,2.4179961,2.300758925,2.4846206
7764,0.43696028,76728.71615,43006.07682,www.southeasttech.com,Southeast Technical Institute,2,SD,57107,9,Two-year (public and private not-for-profit),1,2,1,0,0,2467,4728,0.365530303,,11134,,36000,0.005256242,0.002628121,0.003504161,0,0,22.413792,15.804598,0,0,33.764366,0,28.017242,,0.435092818,0.010418153,0.072619429,0.352448454,,0.287068398,,2.526919755,2.482938325,2.54241478,2.337614655,2.267186403,2.430729205
31239,0.65325075,50198.65566,22806.88475,www.keisercareer.com,Southeastern College,3,FL,33413,11,Two-year for-profit,3,2,0,0,0,1157,16856,0.519274376,,23757,0.1076,27900,0.012722646,0.26208651,0.13740458,0,0,12.578616,66.981133,0,0,20.440252,0,0,0.8924,0.65210067,0.004755173,0.31564604,0.509362508,,0.583968388,0.885908173,3.387608888,3.181155698,3.353113194,3.654209182,2.95490238,3.317800115
31239,0.65325075,50198.65566,22806.88475,www.keisercareer.com,Southeastern College,3,FL,33413,11,Two-year for-profit,3,2,0,0,0,1157,16856,0.519274376,,23757,0.1076,27900,0.012722646,0.26208651,0.13740458,0,0,12.578616,66.981133,0,0,20.440252,0,0,0.8924,0.65210067,0.004755173,0.31564604,0.509362508,,0.583968388,0.885908173,3.387608888,3.181155698,3.353113194,3.654209182,2.95490238,3.317800115
1848,0.55654234,70250.80711,31348.48081,www.scciowa.edu,"Southeastern Community College of West Burlington, IA",2,IA,52655,9,Two-year (public and private not-for-profit),1,2,1,0,0,3225,4590,0.281167109,,6911,,26600,0.012613323,0.028774142,0.017737485,0.003547497,0,11.637931,19.827587,54.956898,0.43103448,3.0172415,0,10.129311,,0.555071502,0.013694899,0.06985412,0.266345812,,0.187741086,,3.38950825,3.152906779,2.88718883,2.77581803,2.56218361,2.91986809
2964,0.55316973,57475.72004,25651.43265,www.sccnc.edu,"Southeastern Community College of Whiteville, NC",3,NC,28472,9,Two-year (public and private not-for-profit),1,2,1,0,0,1402,2457,0.09556314,,7897,,24400,0.003186405,0.30058417,0.003717472,0,0,16.027874,35.8885,10.104529,9.4076653,9.4076653,0,19.163763,,0.551687706,0.00581428,0.027112055,0.076914957,,0.210932355,,3.371980026,3.253266395,3.15531815,3.054529446,2.67867061,3.19167516
1757,0.52953154,63791.38672,33676.70443,www.sic.edu,Southeastern Illinois College,2,IL,62946,9,Two-year (public and private not-for-profit),1,2,1,0,0,1930,4530,0.239316239,,7184,,26400,0.00199362,0.16626795,0.022727273,0.000398724,0,20.644217,21.083456,23.426062,4.0995607,5.5636892,0,25.183016,,0.527971114,0.008096763,0.068651811,0.223632038,,0.194162198,,3.09687163,3.04501921,3.01816409,2.70762605,2.5995528,2.93041714
2024,0.58567673,84423.66316,38445.8347,www.selu.edu,Southeastern Louisiana University,3,LA,70402,5,Selective public,1,1,1,0,0,13730,6547,0.358648111,,7318,0.55199999,35400,0.003948591,0.13603283,0.015097554,0.009832766,3.9776258,28.962088,6.6500931,8.0174017,9.8819141,13.362337,29.14854,0,0.44800001,0.584302523,0.059106806,0.109069413,0.345424361,,0.197313952,0.414696213,3.00810651,2.79600829,2.80530963,2.57057263,2.57151712,2.71735096
3179,0.50475585,69099.65374,39420.32774,www.se.edu,Southeastern Oklahoma State University,3,OK,74701,5,Selective public,1,1,1,0,0,3498,5688,0.305863708,,6498,0.2008,34300,0.006778662,0.050692603,0.011494253,0.01591512,3.0100336,19.397993,0,5.8528428,6.8561873,21.73913,38.795986,4.347826,0.7992,0.503113249,0.014875047,0.091856364,0.29155162,,0.178027096,0.78708514,2.89609911,2.92487777,2.715731955,2.51310671,2.30919415,2.68931257
30665,0.70588237,45670.37743,22531.59392,www.southeasterntech.edu,Southeastern Technical College,3,GA,30474,9,Two-year (public and private not-for-profit),1,2,1,0,0,1533,2774,0.265306122,,3707,,22000,0.005267779,0.36611062,0.01404741,0,0,34.334763,45.064377,0,0,0,0,20.600859,,0.704906855,0.006380578,0.033464251,0.250157795,,0.112381221,,3.55339778,3.52803349,3.325517503,3.07155251,2.78676013,3.393843534
1521,0.53757226,81792.06022,34255.12396,seu.edu/,Southeastern University,3,FL,33801,6,Selective private,2,1,0,0,0,3083,22202,0.383512545,960,17264,0.4068,32600,0.013798702,0.048701297,0.094967529,0.006493507,4.2682924,3.0487804,0,0,35.975609,0,56.707317,0,0.5932,0.536038503,0.01308105,0.422771722,0.370801463,0.282674772,0.431249412,0.568656549,2.87251028,2.90598511,2.75827287,2.85556859,2.72693609,2.81956128
3518,0.56267411,129780.6589,48182.17318,www.southern.edu,Southern Adventist University,3,TN,37315,6,Selective private,2,1,0,0,0,2825,20240,0.596928983,,13057,0.61739999,38500,0.039195463,0.059824653,0.099535845,0.050541516,10.803324,11.080332,34.903046,3.0470915,8.0332413,12.465374,18.836565,0.83102494,0.38260001,0.56122361,0.011965745,0.383456236,0.58861824,,0.332298429,0.345350437,2.71136999,2.48502341,2.6024996,2.48825789,2.45860643,2.52260803
1107,0.54274082,70946.45079,40778.33776,WWW.SAUMAG.EDU,Southern Arkansas University,3,AR,71753,5,Selective public,1,1,1,0,0,2960,7656,0.303534304,965,6792,0.3919,35900,0.002876663,0.21826681,0.012944984,0.039913699,3.8011696,25.730993,16.081871,4.3859649,2.9239767,16.959064,30.116961,0,0.6081,0.541224206,0.012549335,0.131292081,0.289174186,0.288753799,0.184942139,0.58445551,2.93927182,2.82274773,2.63023969,2.48064246,2.47995373,2.66294938
30353,0.77709359,40739.65625,21142.33919,scitexas.com,Southern Careers Institute,3,TX,78221,12,Less than two-year schools of any type,3,3,0,0,0,2529,,,,23629.662,,20300,0,0.1312988,0.7450366,0,0,32.389938,67.610062,0,0,0,0,0,,0.776354265,0.010686172,,,,0.580973328,,3.363714407,3.550056992,3.436235809,3.455102994,3.45871396,3.437962926
1406,0.57690543,103956.8527,44909.63434,www.southernct.edu,Southern Connecticut State University,1,CT,6515,5,Selective public,1,1,1,0,0,8257,9157,0.494373593,930,11967,0.2458,41700,0.023638614,0.12252475,0.047029704,0.014975248,10.912512,11.194732,7.1495767,6.1147695,3.5747883,10.065851,50.98777,0,0.7542,0.575502131,0.035447656,0.16136983,0.483948307,0.246200608,0.306661022,0.739370157,2.58306711,2.5556642,2.44121711,2.377486975,2.293993005,2.39276037
1758,0.46276399,104367.1208,47368.32837,www.siuc.edu,Southern Illinois University At Carbondale,2,IL,62901,5,Selective public,1,1,1,0,0,13306,11917,0.440289505,1117.5,12591,0.2113,41500,0.01472903,0.14065662,0.02900832,0.033561952,8.5289679,10.596598,8.80896,3.4460478,6.7197933,23.86388,31.380573,6.6551795,0.7887,0.460982113,0.057273902,0.216676018,0.428749083,0.474164134,0.321337849,0.775951644,2.78700991,2.51481784,2.4507486,2.29864079,2.309437645,2.39185129
1759,0.57201391,95797.133,46128.56277,www.siue.edu,Southern Illinois University Edwardsville,2,IL,62026,5,Selective public,1,1,1,0,0,11229,9084,0.504091653,1045,12357,0.15809999,39800,0.012009189,0.11915205,0.013784461,0.016812865,9.0968161,20.727745,11.435997,5.4580898,2.6640675,15.594542,35.022743,0,0.84190001,0.570594387,0.04829527,0.159907021,0.493866739,0.386018237,0.315834039,0.832361369,2.73107899,2.59019957,2.472018515,2.305597975,2.243568601,2.381667095
3613,0.54548001,493450.6777,79414.87407,www.smu.edu,Southern Methodist University,3,TX,75275,4,Highly selective private,2,1,0,0,0,6357,45940,0.790199081,1310,19647,0.493,52200,0.05881314,0.066407628,0.084422469,0.030907806,14.767256,30.898876,0.08025682,0.64205456,0.96308184,14.1252,38.523273,0,0.507,0.543972481,0.027234175,0.898445014,0.785873289,0.708206687,0.487298899,0.477255847,2.344408975,2.27922184,2.22838642,2.052011285,2.204963199,2.201762282
3149,0.51334703,136705.4479,48882.01172,SNU.EDU,Southern Nazarene University,3,OK,73008,6,Selective private,2,1,0,0,0,1743,22690,0.470219436,,20557,,45800,0.016831109,0.053975623,0.039466046,0.017411491,4.9212599,58.267715,6.2992125,4.5275593,0.98425198,6.8897638,17.519686,0.5905512,,0.511732924,0.007288384,0.432550497,0.459296125,,0.508702606,,2.67779025,2.385351455,2.572937,2.34177668,2.34799749,2.41818537
2580,0.50821829,108827.5667,47382.70874,www.snhu.edu,Southern New Hampshire University,1,NH,3106,6,Selective private,2,1,0,0,0,18083,29604,0.553061224,,30269,0.21340001,41800,0.009035173,0.019361084,0.01839303,0.039367538,0,72.717842,0,8.7136936,0,7.9875517,5.2904563,5.2904563,0.78659999,0.506587173,0.077924324,0.571096505,0.543845992,,0.737134255,0.773724934,2.626953395,2.64445324,2.48350009,2.301088179,2.174716122,2.36700726
3219,0.56656808,110645.4292,40163.9746,www.sou.edu,Southern Oregon University,4,OR,97520,5,Selective public,1,1,1,0,0,5500,7719,0.366998578,1020,10779,0.2696,37300,0.034023367,0.009223201,0.034433287,0.023980323,18.80109,15.940055,0,1.0899183,5.3133516,23.569483,35.286102,0,0.7304,0.565130495,0.023529463,0.132554505,0.353947002,0.3556231,0.2787186,0.714134232,3.03377863,2.80438595,2.74993825,2.67516288,2.6042877,2.71230788
1570,0.15176909,105229.4339,56495.23665,www.spsu.edu,Southern Polytechnic State University,3,GA,30060,5,Selective public,1,1,1,0,0,5732,5840,,1140,8407,0.2202,52400,0.062861025,0.19232076,0.027183147,0.04043493,3.0848329,5.6555271,0,2.570694,0,88.688942,0,0,0.7798,0.148955721,0.024532372,0.094902212,,0.501519757,0.222927839,0.766514681,2.32895816,2.174130815,2.12452465,2.107345425,1.932166637,2.07013328
12870,0.61086637,66525.27865,27963.85807,www.sscc.edu,Southern State Community College,2,OH,45133,9,Two-year (public and private not-for-profit),1,2,1,0,0,2431,4232,0.217898833,,6659,,27400,0.002707093,0.010286951,0.005955604,0.001082837,0,31.41593,23.893805,35.84071,0,3.0973451,3.982301,1.7699115,,0.609575711,0.010262529,0.062680346,0.201773035,,0.181813905,,3.270616924,3.236526457,3.13018906,2.82275667,2.732702325,3.07695872
1040,0.47329545,88024.03646,33207.62956,www.suscc.edu,Southern Union State Community College,3,AL,36276,9,Two-year (public and private not-for-profit),1,2,1,0,0,4805,3960,,,7565,,29000,0.006472492,0.20487927,0.006721434,0.000746826,0,7.818182,38,31.818182,0,3.2727273,0,19.090908,,0.471548503,0.020525058,0.057229881,,,0.20312353,,3.137577952,3.01582488,2.79634897,2.84537419,2.82388826,2.91133586
2025,0.55626732,52995.16299,40162.26244,www.subr.edu,Southern University And Agricultural & Mechanical Colg At Baton R,3,LA,70813,5,Selective public,1,1,1,1,0,5746,6630,0.318336163,,14078,0.64099997,31600,0.003861501,0.96962285,0.001415884,0.011970652,1.9266056,16.14679,16.972477,6.0550461,8.0733948,20.366972,30.458715,0,0.35900003,0.55479557,0.024592892,0.110732607,0.304281239,,0.356312917,0.3203266,2.8757745,2.7179656,2.53908983,2.495468105,2.416103635,2.671526365
2026,0.61509436,43880.52865,29344.38477,www.suno.edu,Southern University At New Orleans,3,LA,70126,5,Selective public,1,1,1,1,0,1809,4752,0.108695652,835,8474,0.51120001,29000,0.00531766,0.92779177,0.003918276,0,0.65645516,18.599562,3.2822757,0,18.161926,21.444201,37.855579,0,0.48879999,0.613817724,0.007573694,0.073100353,0.090318243,0.130699088,0.224503716,0.457957777,3.102423672,2.997773845,3.07287842,3.06314339,3.16807148,3.06531611
3678,0.58900952,95712.54839,35375.707,www.suu.edu,Southern Utah University,4,UT,84720,5,Selective public,1,1,1,0,0,7017,6138,0.526690391,1025,12314,0.42910001,37200,0.011520335,0.005411067,0.016582301,0.022167917,5.1975055,23.908524,0,0.7276507,4.0540538,15.280664,48.232849,2.5987527,0.57089999,0.587646368,0.030087279,0.100873677,0.51693143,0.361702128,0.314822655,0.545011113,3.20569729,3.16841518,2.95953016,2.91985987,2.93405736,2.98231512
3738,0.59728509,136551.599,31135.35938,www.southernvirginia.edu,Southern Virginia University,3,VA,24416,8,Nonselective four-year private not-for-profit,2,1,0,0,0,662,14600,0.325443787,1035.5,17747,0.0013,28800,0.012135922,0.012135922,0.065533981,0.026699029,0,0,0,100,0,0,0,0,0.9987,0.595949385,0.002615345,0.270439243,0.311535411,0.374468085,0.442609841,0.998621567,4.152718826,3.234487406,3.15136738,3.00890382,3.28704512,3.26460633
3422,,82087.79688,33306.53451,www.swu.edu,Southern Wesleyan University,3,SC,29630,6,Selective private,2,1,0,0,0,1333,22950,0.44047619,,16767,0.063000001,41300,0.002320186,0.24361949,0.009860789,0.003480278,7.0739551,77.491959,0,1.2861736,0,2.5723472,11.575562,0,0.936999999,,0.005516001,0.4377605,0.428939617,,0.419559695,0.933199022,3.291754661,2.800424575,2.98400118,2.6736634,2.78970915,2.86295724
3816,0.58345222,59687.57669,26895.4098,www.southernwv.edu,Southern West Virginia Community And Technical College,3,WV,25637,9,Two-year (public and private not-for-profit),1,2,1,0,0,2002,3268,0.087301587,,3322,,25200,0.001554002,0.014763014,0,0,0,40.408165,27.755102,15.10204,12.653061,2.8571429,0,1.2244898,,0.582070635,0.008408011,0.043363257,0.068483063,,0.103325807,,3.45663212,3.33464162,3.32652924,3.00638094,3.02483752,3.25092033
8661,0.6207692,61792.35265,26926.65363,www.southside.edu,Southside Virginia Community College,3,VA,23821,9,Two-year (public and private not-for-profit),1,2,1,0,0,5784,4155,0.351111111,,7585,,25300,0.00505992,0.36937416,0.003728362,0.000798935,0,15.789474,53.383457,19.047619,4.010025,7.2681704,0,0.50125313,,0.619511386,0.024757162,0.061137384,0.337731959,,0.203593941,,3.411500656,3.296279298,3.077219611,2.84654294,2.60772967,3.172337844
2502,0.606264,82856.95087,35533.35908,www.sbuniv.edu,Southwest Baptist University,2,MO,65613,6,Selective private,2,1,0,0,0,2962,20840,0.518518519,1065,17216,0.097800002,32800,0.008843036,0.017686073,0.008474576,0.005526898,4.7619047,11.180124,26.293997,5.3830228,6.6252589,10.973084,34.782608,0,0.902199998,0.604958076,0.012557981,0.39547932,0.508591065,0.410334347,0.430120425,0.896299434,3.155087934,2.96207439,2.8159613,2.74633419,2.70046694,2.83465277
22788,0.6690442,51488.89453,23402.42448,www.swfc.edu,Southwest Florida College,3,FL,33907,10,Four-year for-profit,3,1,0,0,0,1263,13572,1,,15698,,27400,0.002114165,0.1564482,0.13742071,0.072938688,0,27.200001,8.3999996,0,12.4,52,0,0,,0.667946502,0.005213399,0.249839692,1,,0.39441622,,3.444677294,3.478583922,3.204313031,3.26478115,3.164306455,3.361121519
5615,0.66908211,45050.2487,24292.95117,www.southwestgatech.edu,Southwest Georgia Technical College,3,GA,31792,9,Two-year (public and private not-for-profit),1,2,1,0,0,1546,2602,0.320610687,,1697,,25200,0.002730375,0.45733789,0.00887372,0,0,18.045113,53.132832,0,0,4.7619047,0,24.06015,,0.667984538,0.006436776,0.030017634,0.30660266,,0.065104902,,3.438341081,3.369232968,3.123667364,3.02353643,2.690551448,3.279891379
2436,0.52409637,55453.20182,35411.65104,www.smcc.edu,Southwest Mississippi Community College,3,MS,39666,9,Two-year (public and private not-for-profit),1,2,1,0,0,2021,2620,0.269051322,,4804,,25600,0.000605693,0.41550577,0.001211387,0,0,11.263737,16.758242,51.923077,0.54945058,3.5714285,0,15.934066,,0.522517917,0.008490146,0.030378326,0.253980215,,0.138183272,,3.140920547,3.22810477,2.84254079,2.52802171,2.90785318,2.97280645
214,0.56170833,69933.35309,30200.39393,,Southwest Tennessee Community College,3,TN,38103,9,Two-year (public and private not-for-profit),1,2,1,0,0,10817,3843,0.057317752,,4811,0,24700,0.021896014,0.48728883,0.010742988,0.009430868,0,9.7902098,61.013985,26.923077,2.2727273,0,0,0,1,0.560254626,0.046514242,0.05488538,0.037881004,,0.138347916,1,3.272877182,3.153959079,2.97656376,2.83783211,2.84050083,3.02665761
3614,0.53899181,44078.66864,32759.31272,www.swtjc.net,Southwest Texas Junior College,3,TX,78801,9,Two-year (public and private not-for-profit),1,2,1,0,0,5410,3292,0.211320755,,6284,,26500,0.004576043,0.015612382,0.7510094,0.010497981,0,19.293478,12.771739,0,2.4456522,5.978261,49.45652,10.054348,,0.537462761,0.023140403,0.043844181,0.195059327,,0.172993696,,3.05189791,2.87919083,2.85561749,2.86553283,2.60324236,2.93498927
7260,0.52190721,57355.34264,27293.77713,www.sw.edu,Southwest Virginia Community College,3,VA,24641,9,Two-year (public and private not-for-profit),1,2,1,0,0,2630,3312,0.315533981,,6361,,24200,0.002356638,0.011259492,0.001832941,0.008117308,0,13.929314,41.58004,24.532225,5.4054055,11.642411,2.4948025,0.41580042,,0.520321496,0.011122783,0.04424495,0.301421279,,0.174804779,,3.656505948,3.283727462,3.17641532,2.8582544,2.93435703,3.2599777
7669,0.43367347,62732.07736,32339.62023,www.swtc.edu,Southwest Wisconsin Technical College,2,WI,53809,9,Two-year (public and private not-for-profit),1,2,1,0,0,2424,4076,0.558208955,,6957,,29800,0.000791139,0.000791139,0.001582279,0,0,20.895523,40.298508,2.4875622,0,14.925373,0,21.393036,,0.431795107,0.010232269,0.059554344,0.549099862,,0.188823031,,3.404358036,3.06133681,2.85236374,2.62711027,2.672298475,2.92517626
3619,0.51020408,91328.24219,43452.59375,www.swau.edu/,Southwestern Adventist University,3,TX,76059,6,Selective private,2,1,0,0,0,791,19460,0.382352941,915,15540,0.46079999,37900,0.040657438,0.15397924,0.14186852,0.12543252,3.75,14.375,18.75,2.5,11.25,11.875,37.5,0,0.53920001,0.50857955,0.003172998,0.367826226,0.36961795,0.227963526,0.390699972,0.511398579,2.431256215,2.73984218,2.74947647,2.515512265,2.38379087,2.57089597
3616,0.53448278,88503.22656,40452.08984,www.sagu.edu,Southwestern Assemblies Of God University,3,TX,75165,8,Nonselective four-year private not-for-profit,2,1,0,0,0,1700,19450,0.334558824,,20089,0.65140003,31600,0.015006002,0.052220888,0.15066026,0.009603841,1.2903225,6.4516129,0,8.0645161,43.870968,0,40.322582,0,0.34859997,0.532938776,0.0071025,0.367625842,0.320838387,,0.497694985,0.309299073,3.06206123,2.81040103,2.82083938,2.61943932,2.5702423,2.75391698
1940,0.43459916,85761.85677,48431.32682,www.sckans.edu,Southwestern College,2,KS,67156,6,Selective private,2,1,0,0,0,1358,24835,0.528985507,905,18538,0.1032,44200,0.007181329,0.048473969,0.030520646,0.023339318,6.1433449,41.296928,17.064846,4.0955634,3.4129694,20.136518,7.8498297,0,0.8968,0.432723867,0.005624073,0.475533023,0.519273868,0.215805471,0.461214602,0.890573638,2.50762384,2.428328205,2.34195286,2.42002905,2.25559469,2.37716049
1294,0.49990296,66043.24479,32970.82096,www.swc.cc.ca.us,Southwestern Community College District,4,CA,91910,9,Two-year (public and private not-for-profit),1,2,1,0,0,19591,1336,0.178954903,,4463,,30700,0.17161275,0.054962765,0.55257308,0.00422363,1.9085487,17.932405,3.3797216,58.528828,8.7872763,5.4473162,1.8290259,2.1868787,,0.498244263,0.084443234,0.004648926,0.162026138,,0.130162762,,3.12312293,3.0596087,2.95473648,2.89868274,2.77087567,2.9772137
1857,0.5095368,67682.26823,35407.95443,www.swcc.cc.ia.us,"Southwestern Community College of Creston, IA",2,IA,50801,9,Two-year (public and private not-for-profit),1,2,1,0,0,1573,5160,0.41875,,7234,,30800,0.003303055,0.009083402,0.028075971,0.005780347,1.7241379,8.6206894,29.655172,31.379311,0,12.413793,0,16.206896,,0.507910056,0.006553494,0.08127605,0.406765464,,0.195338226,,3.17305335,2.79409645,2.88305528,2.656490276,2.86929051,2.85050564
8466,0.56532359,58351.05675,25276.3026,www.southwestcc.edu,"Southwestern Community College of Sylva, NC",3,NC,28779,9,Two-year (public and private not-for-profit),1,2,1,0,0,2242,2100,0.324503311,,7814,,23400,0.003603604,0.010810811,0.009009009,0.001201201,3.7593985,22.18045,45.112782,9.3984966,2.2556391,7.1428571,0,10.150375,,0.563881877,0.009445504,0.01995832,0.310575544,,0.208980149,,3.315256795,3.422206918,3.12619045,3.17345531,2.95347024,3.231357818
1636,0.53031504,79953.45076,33585.64864,www.swic.edu,Southwestern Illinois College,2,IL,62221,9,Two-year (public and private not-for-profit),1,2,1,0,0,11332,10470,0.272496831,,8730,,26000,0.02082241,0.16066213,0.022320425,0.001498015,0.17605634,11.913146,15.610329,40.023476,10.856808,0.82159626,0,20.598591,,0.528757213,0.048740527,0.187680346,0.257496766,,0.230524979,,3.246812257,2.99587471,2.87958158,2.6927652,2.589897565,2.82985302
2317,0.55801827,77058.3465,30000.15237,www.swmich.edu,Southwestern Michigan College,2,MI,49047,9,Two-year (public and private not-for-profit),1,2,1,0,0,2802,5828,0.173770492,,7803,,25000,0.005579258,0.073514931,0.0275681,0.016409583,0,14.02439,14.634147,43.597561,1.5243902,5.7926831,0,20.42683,,0.556552327,0.011866319,0.094661751,0.156734832,,0.208721423,,3.392380788,3.10371494,3.06865961,2.88721857,2.93810631,3.04389548
