super_opeid,female,par_mean,k_mean,name,region,state,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,enrollment_norm,price_norm,grad_norm,sat_norm,female_norm,netprice_norm
30113,0.61340606,128226.3448,50603.34853,"California State University, San Marcos",4,CA,92096,5,Selective public,1,1,1,5,3668.1318,5693.1777,0,0,10738,6256,7169,1706,0.479069767,0.334507042,955,985,8427,0.37490001,45400,720.92853,57558649,22877628,0.094105892,0.03056943,0.18581419,0.01978022,9.7949886,21.4123,0,30.410023,0,4.7835994,33.599091,0,0.046172734,0.121533344,0.468328938,0.276595745,0.612123825,0.22339825
1157,0.66887784,83972.02921,44836.2289,"California State University, Stanislaus",4,CA,95382,5,Selective public,1,1,1,4,3649.9705,5939.834,0,0,7754,7062,6686,1803,0.51978022,0.511811024,,945,4711,0.27849999,44900,392.07294,47976789,28310142,0.082570523,0.033065572,0.24939287,0.011021857,7.7685952,14.380165,2.4793389,30.991735,5.7851238,8.6776857,29.917355,0,0.033273245,0.111854761,0.509878781,,0.667779591,0.13599586
3316,0.51052445,81707.01576,39998.78044,California University Of Pennsylvania,1,PA,15419,5,Selective public,1,1,1,4,4858.9448,5535.062,0,0,6450,5899,9556,4937,0.535320088,0.436456996,935,940,14454,0.073100001,38100,58.252586,47374650,28908016,0.003597841,0.042974215,0.005396762,0.007995203,5.0183597,11.995104,5.507956,6.1199512,3.6719706,15.177479,50.917995,1.5911872,0.027636203,0.169365181,0.525739059,0.252279635,0.508900982,0.365156647
2241,0.56354451,158432.857,51864.40528,Calvin College,2,MI,49546,6,Selective private,2,1,0,3,7324.1353,11755.691,0,0,3959,4309,29635,14040,0.727272727,0.73125,1175,,16979,0.30250001,40900,,48429090,30428782,0.019235279,0.009148487,0.012197983,0.073422469,21.882353,13.294118,6.2352943,7.5294118,5.5294118,18.117647,27.411766,0,0.016867897,0.571717698,0.721649484,0.544072948,0.562096896,0.424546053
4889,0.88235295,53077.62808,23697.25065,Cambria Rowe Business College,1,PA,15902,11,Two-year for-profit,3,2,0,999,4225.8735,3152.3564,0,0,247,307,14180,6120,0.647727273,0.367346939,,,12373.017,,22900,,665582,682808,0,0.022801302,0,0,0,100,0,0,0,0,0,0,0.000821348,0.262023084,0.640463918,,0.881962744,0.316210768
6865,0.53799486,84978.57228,34639.32325,Camden County College,1,NJ,8012,9,Two-year (public and private not-for-profit),1,2,1,999,1237.2762,2226.7737,0,0,13301,12131,4440,2132,0.138170974,0.07102502,,,8279,,31900,,30414893,18372992,0.0534993,0.17698458,0.056302037,0.003379771,0,8.360836,26.402639,40.154015,9.9009905,5.170517,8.6908693,1.320132,0.057252288,0.066848349,0.120401304,,0.536462505,0.219917208
3150,0.53039598,62172.31258,36064.18756,Cameron University,3,OK,73505,5,Selective public,1,1,1,5,3231.2278,4357.0029,0,0,5358,4629,5340,2000,0.212171053,0.250554324,,,7965,,33900,14.39879,25376025,17585908,0.034118425,0.19788685,0.06801673,0.012106538,9.2145014,20.996979,0.30211481,14.501511,3.1722054,17.97583,32.930515,0.90634441,0.022915613,0.084882975,0.195927157,,0.528838421,0.212531753
2913,0.42536232,88538.40074,48090.27425,Campbell University,3,NC,27506,6,Selective private,2,1,0,4,3213.4185,8065.4346,0,0,4465,5880,27530,11548,0.489289741,0.470383275,1025,,20803,0.3017,42900,,44335354,19527594,0,0.18371789,0.059207663,0.029821506,3.3081286,29.867676,6.994329,1.9848771,2.5519848,4.5368619,50.756142,0,0.019055277,0.52953671,0.478759633,0.361702128,0.423456391,0.514488663
1959,0.52857143,81438.70313,34944.8724,Campbellsville University,3,KY,42718,6,Selective private,2,1,0,4,2604.6826,3862.3452,0,0,3048,1601,22842,8930,0.442196532,0.379661017,909,,12153,0.31560001,32100,,12892806,4379757,0.001333333,0.037999999,0.004666667,0.037999999,3.8251367,44.535519,0,4.9180326,13.934426,9.8360653,22.950819,0,0.012929749,0.435596345,0.43069543,0.220668693,0.52700782,0.311035845
2681,0.5196529,121289.8098,59455.41871,Canisius College,1,NY,14208,6,Selective private,2,1,0,3,4797.2285,7192.4438,0,0,3084,4814,34000,16390,0.674940898,0.642960813,1075,1075,13130,0.27489999,45700,,37829136,22754482,0.016422812,0.06330248,0.031352643,0.028366677,7.131783,21.085272,0.46511629,2.635659,0,17.054264,51.627907,0,0.013085373,0.659185636,0.668238649,0.422492401,0.518059709,0.334015429
2168,0.55615699,88195.67496,31061.69199,Cape Cod Community College,1,MA,2668,9,Two-year (public and private not-for-profit),1,2,1,999,2379.1628,3187.4026,0,0,4051,3884,4212,1848,0.143162393,0.165289256,,,7831,,26900,1093.535,12826766,10558367,0.005406797,0.024716787,0.010298661,0.008753862,2.4911032,12.099644,25.978647,34.1637,8.540925,4.2704625,12.455516,0,0.017265602,0.062279577,0.125495638,,0.554684874,0.209379998
5320,0.48332822,99258.4688,28566.51252,Cape Fear Community College,3,NC,28401,9,Two-year (public and private not-for-profit),1,2,1,999,2689.0681,4282.4351,0,0,9246,5470,2526,901,0.140969163,0.202488688,,,9692,,26500,,36026209,15082470,0.009872029,0.15155393,0.014808044,0.001279708,0.89285713,8.4821434,13.839286,23.660715,10.714286,15.476191,0,26.934525,0.03972299,0.02849471,0.123257187,,0.481614549,0.253151755
5488,0.46017516,56711.81771,34661.86458,Capital Area Technical College,3,LA,70805,9,Two-year (public and private not-for-profit),1,2,1,999,4385.2129,1586.2102,0,0,2324,1015,3693,525,0.398188527,0.419732441,,,7213,,27000,281.90738,70371331,55288360,0.025615763,0.4403941,0.016748769,0,0,25.925926,31.481482,0,0,9.876543,0,32.716049,0.00979998,0.051879609,0.385780043,,0.458384696,0.194844294
7635,0.63393807,57093.28588,32414.29031,Capital Community College,1,CT,6103,9,Two-year (public and private not-for-profit),1,2,1,999,3204.0588,3780.8879,0,0,4168,3042,3892,1904,0.089411765,0.271028037,,,8463,,35000,,16665431,8613275,0.048652202,0.35667324,0.20874424,0.004602235,0,30.479452,34.931507,16.438356,5.4794521,12.671232,0,0,0.01777138,0.055867265,0.07063675,,0.632723934,0.22424499
3023,0.59396917,100713.1129,48001.15938,Capital University,2,OH,43209,6,Selective private,2,1,0,4,5806.7651,8580.1348,0,0,2788,3899,32190,17080,0.582137161,0.623931624,1075,1070,19551,0.2396,41400,,30391127,23186228,0.012043796,0.15328467,0.010948905,0.006934307,8.9376059,13.996627,10.961214,13.322091,10.455312,7.5885329,34.738617,0,0.011805799,0.622915999,0.573521432,0.422492401,0.592622467,0.485040926
112,0.9054054,88817.82214,23657.1323,Capri Institute Of Hair Design,1,NJ,7011,12,Less than two-year schools of any type,3,3,0,999,4874.8545,5335.4429,0,0,593,448,,,,,,,19668.664,,18521.248,,1704195.256,,0.015625,0.12946428,0.125,0.017857144,0,0,0,0,0,0,0,100,0.002317066,,,,0.905091653,0.487808449
3837,0.73815459,98632.30558,42224.57465,Cardinal Stritch University,2,WI,53217,6,Selective private,2,1,0,4,1947.9816,3876.3923,0,0,2693,6041,26570,11780,0.546511628,0.28458498,945,,19874,0.1577,51000,,20546422,12396017,0.017925736,0.12516005,0.02112676,0.006081946,4.0059347,71.364983,9.9406528,0.44510388,0,1.9287834,12.31454,0,0.011395125,0.510299776,0.537161352,0.26443769,0.737286114,0.492638066
3176,0.57831323,53883.02962,30555.15301,Carl Albert State College,3,OK,74953,9,Two-year (public and private not-for-profit),1,2,1,999,1777.3274,2851.959,0,0,2458,1847,3003,,0.227191413,0.324324324,,,3745,,25900,1784.0184,7447091,3460050,0.002707093,0.031402275,0.011911208,0.001082837,2.1875,25,19.0625,0,4.6875,7.1875,41.875,0,0.010379247,0.038053062,0.211257215,,0.576914601,0.113275002
7265,0.57429719,64202.55599,31640.35612,Carl Sandburg College,2,IL,61401,9,Two-year (public and private not-for-profit),1,2,1,999,2394.9226,2976.811,0,0,2328,3220,5846,5115,0.25698324,0.221453287,,,1565,,28800,1679.2885,5740577,5992433,0.005900621,0.053105589,0.030124223,0.001552795,0,25.292742,15.222483,37.236534,1.4051523,5.1522245,0.23419204,15.456675,0.009817272,0.095022443,0.241663307,,0.57288524,0.062000188
2340,0.52481753,258017.3434,66866.31335,Carleton College,2,MN,55057,2,Other elite schools (public and private),2,1,0,1,15587.938,21752.109,0,0,2045,1936,47736,24390,0.921414538,0.855626327,1415,1370,10300,0.79049999,46100,,43420562,28344432,0.0821281,0.029442148,0.036157023,0.018078512,25.882353,0,0,7.0588236,0,33.176472,33.882355,0,0.008593895,0.934434113,0.919794219,0.835866261,0.523241469,0.267452253
3303,0.95319152,84554.05997,40291.15247,Carlow University,1,PA,15213,6,Selective private,2,1,0,4,4069.3997,4300.1875,0,0,2100,1925,26178,13342,0.623115578,0.594594595,945,980,14361,0.047800001,39900,,13507166,7893266.5,0.006131208,0.16615573,0.006131208,0.006131208,3.9215686,9.4771242,37.254902,3.5947711,3.5947714,11.764706,30.392157,0,0.008831654,0.502444694,0.615344765,0.26443769,0.953036268,0.362969235
3242,0.3855198,221109.1144,109957.0418,Carnegie Mellon University,1,PA,15213,2,Other elite schools (public and private),2,1,0,1,22551.342,27909.371,0,0,5917,8514,49022,24792,0.879886283,0.823232323,1440,1360,23362,0.74510002,72000,,319844818,205279648,0.2009954,0.034647778,0.046707503,0.10413476,16.763485,14.273859,0,0.82987553,0,51.618256,16.514523,0,0.025332106,0.960203591,0.877409712,0.866261398,0.383481723,0.574677768
9748,0.91599542,59022.17318,26076.92122,Carrington College California,4,CA,95826,11,Two-year for-profit,3,2,0,999,8511.0645,14703.548,0,0,4287,1592,,,0.585913783,0.541316527,,,17849.664,0.1415659,29700,,26154037,16923334,0.13589385,0.18757568,0.23312098,0,0,5.4136872,94.586311,0,0,0,0,0,0.018285803,,0.577375923,,0.915716798,0.445024555
21006,0.87958115,53505.63021,21676.5293,"Carrington College of Mesa, AZ",4,AZ,85210,11,Two-year for-profit,3,2,0,999,999.36597,4793.4565,0,0,3222,1013,,,0.5,0.607970343,,,22658.984,0,26200,,11911364.63,3555978,0.012833169,0.060217176,0.28134254,0.001974334,0,13.228347,86.771652,0,0,0,0,0,0.013681931,,0.489690722,,0.879181751,0.55814244
30425,0.91666669,60433.70964,21232.06445,"Carrington College of Spokane Valley, WA",4,WA,99206,11,Two-year for-profit,3,2,0,999,3828.3542,4874.8633,0,0,780,382,,,0.68173258,,,,23458.645,0,29100,,5319809,1269326,0.034031413,0.018324608,0.047120418,0,0,0,100,0,0,0,0,0,0.003125446,,0.675170365,,0.916390294,0.576950913
2526,0.59597808,127585.1406,52857.79948,Carroll College,4,MT,59625,6,Selective private,2,1,0,4,5053.4746,6194.1895,0,0,1431,1251,29280,12338,0.673780488,0.646840149,1120,1105,19205,0.47,44000,,8571414,5614374.5,0.004796163,0,0.017585931,0.029576339,6.5637069,22.779922,10.810811,0,5.405405,19.305019,35.135136,0,0.005939644,0.56460404,0.667054313,0.477203647,0.594638041,0.476902813
31007,0.55299538,98088.84285,38538.35279,Carroll Community College,3,MD,21157,9,Two-year (public and private not-for-profit),1,2,1,999,1902.8221,3899.4482,0,0,3785,2488,5002,3533,,,,,3335,,35800,,,,0.00562701,0.025723472,0.01085209,0,1.7316017,17.748917,8.2251081,66.666664,0,0,2.5974026,3.030303,0.016115715,0.078109971,,,0.551512778,0.103631574
3838,0.66409862,127266.4539,46922.86692,Carroll University,2,WI,53186,6,Selective private,2,1,0,4,4793.4624,4813.6079,0,0,3119,2902,28550,15580,0.562883436,0.6,1068,,19648,0.1886,43600,,17126493,11735247,0.008951884,0.02387169,0.017157776,0.024990676,10.02331,17.249416,13.986014,1.1655011,3.4965034,20.74592,33.333332,0,0.013236674,0.549975954,0.553870723,0.413981763,0.662984519,0.48732242
3481,0.556701,104330.286,41189.1774,Carson - Newman University,3,TN,37760,6,Selective private,2,1,0,4,4422.4131,5343.8677,0,0,1713,2230,24460,11920,0.495391705,0.571090047,1025.5,,11809,0.33430001,35400,,11245779,9492156,0.006018054,0.059679039,0.004012036,0.025075225,13.063064,27.927927,5.4054055,3.8288288,0,10.135136,39.639641,0,0.007158697,0.468018596,0.48498741,0.36231003,0.555230688,0.302944774
8081,0.59727889,64074.68568,23227.05989,Carteret Community College,3,NC,28557,9,Two-year (public and private not-for-profit),1,2,1,999,2745.6521,4404.9111,0,0,1524,1470,2676,1157,0.161073826,0.147540984,,,8064,,23200,,7309732,4123279,0.00952381,0.10884354,0.01292517,0.000680272,6.6079297,13.215858,27.312775,5.2863436,25.110132,14.977974,2.6431718,4.8458147,0.006341672,0.031500481,0.143776379,,0.595943165,0.214860288
3839,0.54138702,137183.9071,53418.61978,Carthage College,2,WI,53140,6,Selective private,2,1,0,4,5608.2637,8894.9736,0,0,2902,2222,36570,,0.650073206,0.596009975,1080,1035,27740,0.29820001,42400,,21622658,12322756,0.008383791,0.050768513,0.027014438,0.000465766,13.905325,31.065088,0,9.4674559,8.8757401,9.7633133,26.923077,0,0.012298608,0.710684514,0.642858221,0.428571429,0.539865916,0.677650767
34835,0.43391812,128951.5746,40205.33381,Cascadia Community College,4,WA,98011,9,Two-year (public and private not-for-profit),1,2,1,999,,3265.772,0,0,2821,1365,3793,1641,0.307971014,,,,8576,,,,10446799,378423,0.051282052,0.007326007,0.037362639,0.000732601,,,,,,,,,0.011948454,0.053883456,0.293702375,,0.432040568,0.226902813
3024,0.38777414,166132.0251,87192.37208,Case Western Reserve University,2,OH,44106,2,Other elite schools (public and private),2,1,0,1,16551.318,27416.066,0,0,4661,9304,43158,20260,0.801236749,0.761517615,1370,1340,15222,0.5812,67000,,257381915,149182992,0.13075131,0.049504951,0.020966802,0.032906231,6.582633,11.204482,8.2633057,0.98039216,0,58.683475,14.285715,0,0.019902562,0.84269798,0.797138538,0.781155015,0.38574354,0.383220435
3928,0.53201634,81143.84787,43216.14077,Casper College,4,WY,82601,9,Two-year (public and private not-for-profit),1,2,1,999,2362.1396,5616.4282,0,0,4082,3972,2592,1368,0.299559471,0.248164464,,,1922,,32900,136.34843,22814606,9634635,0.003021148,0.006042296,0.027190333,0.005287009,6.3025208,12.184874,18.907562,8.8235292,11.764706,15.546219,12.184874,14.285714,0.017399612,0.029817249,0.285117398,,0.530464155,0.070397027
2914,0.51546389,109748.8177,43134.38672,Catawba College,3,NC,28144,6,Selective private,2,1,0,4,4327.6221,5846.5889,0,0,1298,1342,27360,,0.526315789,0.442567568,,995,18575,0.59420002,36600,,8035231,5598638,0.006046863,0.15721844,0.015117158,0.012849584,12.54902,35.686275,0,6.2745099,1.1764706,14.90196,29.411766,0,0.0053647,0.52613017,0.516549104,,0.513856805,0.462084862
5318,0.52512819,72115.67584,28444.22918,Catawba Valley Community College,3,NC,28602,9,Two-year (public and private not-for-profit),1,2,1,999,3130.1184,4124.7686,0,0,4561,3731,2502,903,0.207017544,0.029126214,,,10310,,26700,,19438389,10749185,0.044492092,0.087376036,0.019297775,0.003484321,0.27100271,23.84824,28.184282,6.504065,5.6910567,15.176151,0,20.325203,0.019470274,0.028013786,0.19066739,,0.523553159,0.267687459
1437,0.53467155,187760.4099,64459.28694,Catholic University Of America ,3,DC,20064,6,Selective private,2,1,0,3,8348.7861,12610.173,0,0,3713,5493,39726,19930,0.685185185,0.652654867,1125,1155,31970,0.39930001,54500,,83789551,50440276,0.042545035,0.073974706,0.04177846,0.032196242,17.619047,6.1904764,8.0952377,6.9047618,3.3333335,29.285715,28.571428,0,0.015804467,0.773925938,0.678694158,0.483282675,0.533128172,0.777142723
2861,0.52403563,69391.90452,31976.74154,Cayuga Community College - SUNY Office Of Community College,1,NY,13021,9,Two-year (public and private not-for-profit),1,2,1,999,2920.6909,3221.4844,0,0,4410,2498,4596,2895,0.221590909,0.267260579,,,4416,,30400,2808.4917,14719254,10609950,0.006405124,0.024019215,0.012409928,0.003202562,0,24.886879,9.0497742,40.497738,12.443439,8.5972843,3.6199095,0.90497738,0.018817518,0.069974351,0.205541237,,0.522456975,0.129057296
2685,0.71875,95134.14936,33215.49753,Cazenovia College,1,NY,13035,6,Selective private,2,1,0,4,4957.0801,7983.7173,0,0,1077,964,30560,,0.5875,0.47826087,,905,10289,0.22050001,31900,,7761163,4333403.5,0.004149378,0.058091287,0.030082988,0.004149378,26.31579,27.192982,0,24.122807,17.543859,3.0701754,1.7543859,0,0.004409343,0.590253286,0.578994845,,0.717817164,0.267193527
8308,0.56896549,80102.83594,37274.21224,Cecil College,3,MD,21901,9,Two-year (public and private not-for-profit),1,2,1,999,4212.8022,3627.4312,0,0,2604,1293,6360,4700,0.108527132,0.114649682,,,6734,,31400,882.64502,9728625,5632313,0.011600928,0.047177106,0.009280742,0.008507348,26.543209,19.753086,20.987654,20.987654,1.8518518,6.1728396,3.7037036,0,0.011010388,0.105322219,0.090146248,,0.567535857,0.183577947
3025,0.54532903,137350.9576,44635.93379,Cedarville University,2,OH,45314,6,Selective private,2,1,0,3,4379.4971,9531.8799,0,0,3238,2855,26420,11562,0.726315789,0.670640835,1190,1180,17166,0.2599,40900,,29229082,12212995,0.011942396,0.005619951,0.007024939,0.004214963,5.9891109,13.067151,9.8003626,2.5408347,13.067151,18.693285,36.842106,0,0.013751097,0.507294004,0.720672816,0.56231003,0.543821,0.428944397
2599,0.71608043,128253.9997,40517.66445,Centenary College,1,NJ,7840,6,Selective private,2,1,0,5,4219.6294,4484.0005,0,0,1708,1335,30942,15120,0.567272727,0.290697674,930,915,15258,0.090599999,41600,,10122799,4832087.5,0.011647254,0.030782029,0.022462562,0.037437603,14.375,32.5,0,8.75,0,13.125,31.25,0,0.007137083,0.597907983,0.558350515,0.246200608,0.71513874,0.384067175
2003,0.61896551,152373.3074,63128.95902,Centenary College Of Louisiana,3,LA,71134,6,Selective private,2,1,0,3,6769.4009,9631.9063,0,0,586,1035,32750,14600,0.59,0.526315789,1050,1175,13694,0.34029999,39300,,7233744,6987423,0.011655011,0.059440561,0.029137529,0.024475524,24.657534,22.602739,0,9.5890408,2.7397261,13.69863,26.712328,0,0.002286806,0.634137544,0.581546392,0.392097264,0.617701714,0.347281024
23328,0.55517244,39084.00911,21629.48828,Center For Employment Training,4,CA,95110,12,Less than two-year schools of any type,2,3,0,999,10595.525,4800.7183,0,0,2606,2703,,,,,,,11602.461,,21600,,1057971.312,1045176.608,0.016736723,0.15864679,0.75566339,0,0,27.34375,8.7775736,0,0,13.465073,0,50.413605,0.011019034,,,,0.553697058,0.298086861
7283,0.51980501,65594.20756,42267.24929,Central Arizona College,4,AZ,85128,9,Two-year (public and private not-for-profit),1,2,1,999,2379.2085,3288.7104,0,0,6445,4536,2400,910,0.182879377,0.233404711,,,3547,,28700,,21779502,11977077,0.007275133,0.035714287,0.28924161,0,0,37.058823,3.4313726,18.921568,2.5490196,16.176472,0.19607843,21.666666,0.027614589,0.025969862,0.166031529,,0.518212324,0.108617932
5449,0.57392389,63738.59621,26637.77341,Central Carolina Community College,3,NC,27330,9,Two-year (public and private not-for-profit),1,2,1,999,3781.5518,4261.3984,0,0,4753,4113,2412,916,0.195255474,0.355113636,,,8946,,24400,1.2594213,19116000,12147796,0.005348894,0.27522489,0.032336496,0.005105762,0,29.166666,13.657408,6.25,7.1759262,6.0185184,0,37.731483,0.020300268,0.026210324,0.178662804,,0.572510702,0.235605419
3995,0.60394734,51362.61869,26084.97423,Central Carolina Technical College,3,SC,29150,9,Two-year (public and private not-for-profit),1,2,1,999,3274.2146,3233.6975,0,0,4456,2546,5136,,0.110701107,0.126086957,,,7909,,25500,150.84564,14908564,7770835,0.009426552,0.41948155,0.013747054,0.000392773,0,19.430052,20.466322,8.2901554,6.9948187,14.248705,0,30.569946,0.019016371,0.080795127,0.092365048,,0.602633733,0.211214602
1850,0.59307766,110612.775,51157.23162,Central College,2,IA,50219,6,Selective private,2,1,0,3,6690.2598,10306.734,0,0,1386,1336,32124,14754,0.6492891,0.620462046,1005,,16300,0.34200001,41200,,16470860,8353346.5,0.008982036,0.004491018,0.011976048,0.014221556,11,19,0,17.5,0,16.5,36,0,0.005745114,0.621593459,0.642057947,0.337386018,0.591728001,0.408575595
20995,0.55843741,62759.31933,31472.82817,Central Community College,2,NE,68802,9,Two-year (public and private not-for-profit),1,2,1,999,1613.1875,3194.0459,0,0,6906,7126,2760,1440,0.248826291,0.320717131,,,6370,,28000,,23217534,12578986,0.008840865,0.003648611,0.032416504,0.000280662,0.82850039,21.458162,14.001657,6.0480528,2.5683513,20.21541,4.8053026,30.074566,0.029607439,0.033183713,0.233338173,,0.556972858,0.175016464
1378,0.49430364,104581.3845,48401.62635,Central Connecticut State University,1,CT,6050,5,Selective public,1,1,1,4,3314.9512,6440.2061,0,0,9771,12252,8877,3972,0.519099591,0.413003663,1015,980,12522,0.35870001,43700,,71454839,41844196,0.029228,0.072222814,0.055067245,0.011437044,9.6109838,25.247902,2.7459955,2.6697178,1.9069413,20.061022,37.757439,0,0.041992504,0.155759057,0.509184119,0.349544073,0.492626372,0.319714931
